County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate
"Franklin County, IA",2018,"5,864     ","5,740     ",124     ,2.1     
"Fremont County, IA",2018,"3,771     ","3,701     ",70     ,1.9     
"Greene County, IA",2018,"5,469     ","5,345     ",124     ,2.3     
"Grundy County, IA",2018,"6,600     ","6,436     ",164     ,2.5     
"Guthrie County, IA",2018,"5,619     ","5,473     ",146     ,2.6     
"Hamilton County, IA",2018,"7,046     ","6,857     ",189     ,2.7     
"Hancock County, IA",2018,"6,058     ","5,918     ",140     ,2.3     
"Hardin County, IA",2018,"8,363     ","8,125     ",238     ,2.8     
"Harrison County, IA",2018,"7,361     ","7,197     ",164     ,2.2     
"Henry County, IA",2018,"9,857     ","9,615     ",242     ,2.5     
"Howard County, IA",2018,"5,261     ","5,128     ",133     ,2.5     
"Humboldt County, IA",2018,"5,266     ","5,134     ",132     ,2.5     
"Ida County, IA",2018,"4,151     ","4,070     ",81     ,2.0     
"Iowa County, IA",2018,"10,578     ","10,360     ",218     ,2.1     
"Jackson County, IA",2018,"11,103     ","10,796     ",307     ,2.8     
"Jasper County, IA",2018,"19,633     ","19,116     ",517     ,2.6     
"Jefferson County, IA",2018,"9,864     ","9,643     ",221     ,2.2     
"Johnson County, IA",2018,"86,935     ","85,260     ","1,675     ",1.9     
"Jones County, IA",2018,"10,726     ","10,407     ",319     ,3.0     
"Keokuk County, IA",2018,"5,223     ","5,073     ",150     ,2.9     
"Kossuth County, IA",2018,"8,631     ","8,457     ",174     ,2.0     
"Lee County, IA",2018,"16,182     ","15,535     ",647     ,4.0     
"Linn County, IA",2018,"122,004     ","118,622     ","3,382     ",2.8     
"Louisa County, IA",2018,"6,141     ","5,980     ",161     ,2.6     
"Lucas County, IA",2018,"4,558     ","4,468     ",90     ,2.0     
"Lyon County, IA",2018,"7,086     ","6,978     ",108     ,1.5     
"Madison County, IA",2018,"8,545     ","8,274     ",271     ,3.2     
"Mahaska County, IA",2018,"11,869     ","11,576     ",293     ,2.5     
"Marion County, IA",2018,"18,135     ","17,764     ",371     ,2.0     
"Marshall County, IA",2018,"18,285     ","17,474     ",811     ,4.4     
"Mills County, IA",2018,"7,374     ","7,220     ",154     ,2.1     
"Mitchell County, IA",2018,"6,005     ","5,898     ",107     ,1.8     
"Monona County, IA",2018,"4,517     ","4,393     ",124     ,2.7     
"Monroe County, IA",2018,"3,956     ","3,840     ",116     ,2.9     
"Montgomery County, IA",2018,"4,998     ","4,877     ",121     ,2.4     
"Muscatine County, IA",2018,"22,082     ","21,497     ",585     ,2.6     
"O'Brien County, IA",2018,"8,228     ","8,065     ",163     ,2.0     
"Osceola County, IA",2018,"3,570     ","3,502     ",68     ,1.9     
"Page County, IA",2018,"6,486     ","6,324     ",162     ,2.5     
"Palo Alto County, IA",2018,"4,933     ","4,825     ",108     ,2.2     
"Plymouth County, IA",2018,"14,878     ","14,595     ",283     ,1.9     
"Pocahontas County, IA",2018,"4,409     ","4,329     ",80     ,1.8     
"Polk County, IA",2018,"267,870     ","261,016     ","6,854     ",2.6     
"Pottawattamie County, IA",2018,"48,357     ","47,222     ","1,135     ",2.3     
"Poweshiek County, IA",2018,"10,613     ","10,364     ",249     ,2.3     
"Ringgold County, IA",2018,"2,562     ","2,491     ",71     ,2.8     
"Sac County, IA",2018,"5,370     ","5,244     ",126     ,2.3     
"Scott County, IA",2018,"88,802     ","86,193     ","2,609     ",2.9     
"Shelby County, IA",2018,"6,747     ","6,613     ",134     ,2.0     
"Sioux County, IA",2018,"20,788     ","20,418     ",370     ,1.8     
"Story County, IA",2018,"58,714     ","57,780     ",934     ,1.6     
"Tama County, IA",2018,"9,621     ","9,336     ",285     ,3.0     
"Taylor County, IA",2018,"3,282     ","3,218     ",64     ,2.0     
"Union County, IA",2018,"6,462     ","6,233     ",229     ,3.5     
"Van Buren County, IA",2018,"3,766     ","3,666     ",100     ,2.7     
"Wapello County, IA",2018,"17,924     ","17,312     ",612     ,3.4     
"Warren County, IA",2018,"28,189     ","27,545     ",644     ,2.3     
"Washington County, IA",2018,"12,142     ","11,855     ",287     ,2.4     
"Wayne County, IA",2018,"2,808     ","2,731     ",77     ,2.7     
"Webster County, IA",2018,"19,433     ","18,802     ",631     ,3.2     
"Winnebago County, IA",2018,"5,071     ","4,941     ",130     ,2.6     
"Winneshiek County, IA",2018,"11,957     ","11,639     ",318     ,2.7     
"Woodbury County, IA",2018,"55,799     ","54,403     ","1,396     ",2.5     
"Worth County, IA",2018,"4,227     ","4,112     ",115     ,2.7     
"Wright County, IA",2018,"6,554     ","6,385     ",169     ,2.6     
"Allen County, KS",2018,"6,367     ","6,119     ",248     ,3.9     
"Anderson County, KS",2018,"4,141     ","4,001     ",140     ,3.4     
"Atchison County, KS",2018,"7,044     ","6,728     ",316     ,4.5     
"Barber County, KS",2018,"2,394     ","2,335     ",59     ,2.5     
"Barton County, KS",2018,"13,602     ","13,173     ",429     ,3.2     
"Bourbon County, KS",2018,"7,126     ","6,835     ",291     ,4.1     
"Brown County, KS",2018,"5,397     ","5,237     ",160     ,3.0     
"Butler County, KS",2018,"32,131     ","31,054     ","1,077     ",3.4     
"Chase County, KS",2018,"1,474     ","1,436     ",38     ,2.6     
"Chautauqua County, KS",2018,"1,422     ","1,367     ",55     ,3.9     
"Cherokee County, KS",2018,"10,087     ","9,720     ",367     ,3.6     
"Cheyenne County, KS",2018,"1,317     ","1,287     ",30     ,2.3     
"Clark County, KS",2018,"1,068     ","1,043     ",25     ,2.3     
"Clay County, KS",2018,"3,805     ","3,686     ",119     ,3.1     
"Cloud County, KS",2018,"3,805     ","3,677     ",128     ,3.4     
"Coffey County, KS",2018,"4,107     ","3,919     ",188     ,4.6     
"Comanche County, KS",2018,889     ,868     ,21     ,2.4     
"Cowley County, KS",2018,"16,885     ","16,323     ",562     ,3.3     
"Crawford County, KS",2018,"18,863     ","18,128     ",735     ,3.9     
"Decatur County, KS",2018,"1,259     ","1,223     ",36     ,2.9     
"Dickinson County, KS",2018,"9,153     ","8,841     ",312     ,3.4     
"Doniphan County, KS",2018,"4,172     ","4,027     ",145     ,3.5     
"Douglas County, KS",2018,"65,570     ","63,604     ","1,966     ",3.0     
"Edwards County, KS",2018,"1,501     ","1,466     ",35     ,2.3     
"Elk County, KS",2018,"1,174     ","1,136     ",38     ,3.2     
"Ellis County, KS",2018,"17,002     ","16,609     ",393     ,2.3     
"Ellsworth County, KS",2018,"2,700     ","2,627     ",73     ,2.7     
"Finney County, KS",2018,"20,593     ","20,095     ",498     ,2.4     
"Ford County, KS",2018,"17,348     ","16,920     ",428     ,2.5     
"Franklin County, KS",2018,"14,096     ","13,603     ",493     ,3.5     
"Geary County, KS",2018,"11,473     ","10,945     ",528     ,4.6     
"Gove County, KS",2018,"1,425     ","1,395     ",30     ,2.1     
"Graham County, KS",2018,"1,146     ","1,111     ",35     ,3.1     
"Grant County, KS",2018,"3,358     ","3,267     ",91     ,2.7     
"Gray County, KS",2018,"3,426     ","3,359     ",67     ,2.0     
"Greeley County, KS",2018,861     ,844     ,17     ,2.0     
"Greenwood County, KS",2018,"3,250     ","3,138     ",112     ,3.4     
"Hamilton County, KS",2018,"1,631     ","1,600     ",31     ,1.9     
"Harper County, KS",2018,"2,750     ","2,674     ",76     ,2.8     
"Harvey County, KS",2018,"16,834     ","16,304     ",530     ,3.1     
"Haskell County, KS",2018,"2,205     ","2,159     ",46     ,2.1     
"Hodgeman County, KS",2018,989     ,965     ,24     ,2.4     
"Jackson County, KS",2018,"7,228     ","7,015     ",213     ,2.9     
"Jefferson County, KS",2018,"10,193     ","9,872     ",321     ,3.1     
"Jewell County, KS",2018,"1,291     ","1,257     ",34     ,2.6     
"Johnson County, KS",2018,"337,941     ","328,372     ","9,569     ",2.8     
"Kearny County, KS",2018,"2,093     ","2,046     ",47     ,2.2     
"Kingman County, KS",2018,"3,413     ","3,306     ",107     ,3.1     
"Kiowa County, KS",2018,"1,307     ","1,277     ",30     ,2.3     
"Labette County, KS",2018,"10,251     ","9,854     ",397     ,3.9     
"Lane County, KS",2018,794     ,772     ,22     ,2.8     
"Leavenworth County, KS",2018,"36,401     ","35,102     ","1,299     ",3.6     
"Lincoln County, KS",2018,"1,708     ","1,667     ",41     ,2.4     
"Linn County, KS",2018,"4,431     ","4,175     ",256     ,5.8     
"Logan County, KS",2018,"1,692     ","1,657     ",35     ,2.1     
"Lyon County, KS",2018,"16,662     ","16,088     ",574     ,3.4     
"McPherson County, KS",2018,"16,582     ","16,172     ",410     ,2.5     
"Marion County, KS",2018,"6,056     ","5,872     ",184     ,3.0     
"Marshall County, KS",2018,"5,504     ","5,364     ",140     ,2.5     
"Meade County, KS",2018,"2,287     ","2,241     ",46     ,2.0     
"Miami County, KS",2018,"17,460     ","16,844     ",616     ,3.5     
"Mitchell County, KS",2018,"3,464     ","3,389     ",75     ,2.2     
"Montgomery County, KS",2018,"14,826     ","14,205     ",621     ,4.2     
"Morris County, KS",2018,"3,014     ","2,934     ",80     ,2.7     
"Morton County, KS",2018,"1,174     ","1,137     ",37     ,3.2     
"Nemaha County, KS",2018,"5,498     ","5,374     ",124     ,2.3     
"Neosho County, KS",2018,"6,017     ","5,732     ",285     ,4.7     
"Ness County, KS",2018,"1,339     ","1,304     ",35     ,2.6     
"Norton County, KS",2018,"2,755     ","2,698     ",57     ,2.1     
"Osage County, KS",2018,"8,057     ","7,760     ",297     ,3.7     
"Osborne County, KS",2018,"2,051     ","2,000     ",51     ,2.5     
"Ottawa County, KS",2018,"3,021     ","2,937     ",84     ,2.8     
"Pawnee County, KS",2018,"2,922     ","2,832     ",90     ,3.1     
"Phillips County, KS",2018,"2,785     ","2,717     ",68     ,2.4     
"Pottawatomie County, KS",2018,"12,528     ","12,191     ",337     ,2.7     
"Pratt County, KS",2018,"4,972     ","4,840     ",132     ,2.7     
"Rawlins County, KS",2018,"1,481     ","1,451     ",30     ,2.0     
"Reno County, KS",2018,"29,796     ","28,746     ","1,050     ",3.5     
"Republic County, KS",2018,"2,424     ","2,360     ",64     ,2.6     
"Rice County, KS",2018,"5,308     ","5,157     ",151     ,2.8     
"Riley County, KS",2018,"35,378     ","34,388     ",990     ,2.8     
"Rooks County, KS",2018,"2,529     ","2,450     ",79     ,3.1     
"Rush County, KS",2018,"1,659     ","1,615     ",44     ,2.7     
"Russell County, KS",2018,"3,381     ","3,284     ",97     ,2.9     
"Saline County, KS",2018,"30,376     ","29,473     ",903     ,3.0     
"Scott County, KS",2018,"2,868     ","2,813     ",55     ,1.9     
"Sedgwick County, KS",2018,"248,463     ","239,315     ","9,148     ",3.7     
"Seward County, KS",2018,"9,610     ","9,307     ",303     ,3.2     
"Shawnee County, KS",2018,"91,122     ","88,019     ","3,103     ",3.4     
"Sheridan County, KS",2018,"1,427     ","1,396     ",31     ,2.2     
"Sherman County, KS",2018,"2,907     ","2,828     ",79     ,2.7     
"Smith County, KS",2018,"1,975     ","1,927     ",48     ,2.4     
"Stafford County, KS",2018,"1,980     ","1,929     ",51     ,2.6     
"Stanton County, KS",2018,"1,005     ",980     ,25     ,2.5     
"Stevens County, KS",2018,"2,610     ","2,536     ",74     ,2.8     
"Sumner County, KS",2018,"10,792     ","10,422     ",370     ,3.4     
"Thomas County, KS",2018,"4,287     ","4,181     ",106     ,2.5     
"Trego County, KS",2018,"1,385     ","1,343     ",42     ,3.0     
"Wabaunsee County, KS",2018,"3,677     ","3,564     ",113     ,3.1     
"Wallace County, KS",2018,824     ,804     ,20     ,2.4     
"Washington County, KS",2018,"2,946     ","2,869     ",77     ,2.6     
"Wichita County, KS",2018,"1,322     ","1,295     ",27     ,2.0     
"Wilson County, KS",2018,"4,027     ","3,856     ",171     ,4.2     
"Woodson County, KS",2018,"1,603     ","1,535     ",68     ,4.2     
"Wyandotte County, KS",2018,"77,310     ","73,640     ","3,670     ",4.7     
"Adair County, KY",2018,"7,192     ","6,844     ",348     ,4.8     
"Allen County, KY",2018,"8,914     ","8,587     ",327     ,3.7     
"Anderson County, KY",2018,"11,902     ","11,486     ",416     ,3.5     
"Ballard County, KY",2018,"3,531     ","3,291     ",240     ,6.8     
"Barren County, KY",2018,"19,028     ","18,206     ",822     ,4.3     
"Bath County, KY",2018,"4,606     ","4,302     ",304     ,6.6     
"Bell County, KY",2018,"8,473     ","7,956     ",517     ,6.1     
"Boone County, KY",2018,"70,616     ","68,301     ","2,315     ",3.3     
"Bourbon County, KY",2018,"9,686     ","9,312     ",374     ,3.9     
"Boyd County, KY",2018,"17,912     ","16,880     ","1,032     ",5.8     
"Boyle County, KY",2018,"12,556     ","12,015     ",541     ,4.3     
"Bracken County, KY",2018,"3,808     ","3,626     ",182     ,4.8     
"Breathitt County, KY",2018,"3,614     ","3,359     ",255     ,7.1     
"Breckinridge County, KY",2018,"7,941     ","7,524     ",417     ,5.3     
"Bullitt County, KY",2018,"42,708     ","41,035     ","1,673     ",3.9     
"Butler County, KY",2018,"5,104     ","4,859     ",245     ,4.8     
"Caldwell County, KY",2018,"5,382     ","5,133     ",249     ,4.6     
"Calloway County, KY",2018,"18,734     ","18,022     ",712     ,3.8     
"Campbell County, KY",2018,"50,490     ","48,871     ","1,619     ",3.2     
"Carlisle County, KY",2018,"2,255     ","2,146     ",109     ,4.8     
"Carroll County, KY",2018,"5,247     ","5,038     ",209     ,4.0     
"Carter County, KY",2018,"9,820     ","8,937     ",883     ,9.0     
"Casey County, KY",2018,"6,711     ","6,405     ",306     ,4.6     
"Christian County, KY",2018,"24,529     ","23,248     ","1,281     ",5.2     
"Clark County, KY",2018,"17,132     ","16,445     ",687     ,4.0     
"Clay County, KY",2018,"5,209     ","4,853     ",356     ,6.8     
"Clinton County, KY",2018,"3,865     ","3,660     ",205     ,5.3     
"Crittenden County, KY",2018,"3,862     ","3,668     ",194     ,5.0     
"Cumberland County, KY",2018,"3,118     ","2,983     ",135     ,4.3     
"Daviess County, KY",2018,"47,440     ","45,598     ","1,842     ",3.9     
"Edmonson County, KY",2018,"4,809     ","4,559     ",250     ,5.2     
"Elliott County, KY",2018,"2,047     ","1,861     ",186     ,9.1     
"Estill County, KY",2018,"5,315     ","5,033     ",282     ,5.3     
"Fayette County, KY",2018,"174,189     ","168,551     ","5,638     ",3.2     
"Fleming County, KY",2018,"6,076     ","5,753     ",323     ,5.3     
"Floyd County, KY",2018,"10,907     ","10,213     ",694     ,6.4     
"Franklin County, KY",2018,"24,974     ","24,072     ",902     ,3.6     
"Fulton County, KY",2018,"2,030     ","1,918     ",112     ,5.5     
"Gallatin County, KY",2018,"4,066     ","3,905     ",161     ,4.0     
"Garrard County, KY",2018,"7,659     ","7,327     ",332     ,4.3     
"Grant County, KY",2018,"11,694     ","11,205     ",489     ,4.2     
"Graves County, KY",2018,"15,456     ","14,703     ",753     ,4.9     
"Grayson County, KY",2018,"10,952     ","10,429     ",523     ,4.8     
"Green County, KY",2018,"5,077     ","4,868     ",209     ,4.1     
"Greenup County, KY",2018,"13,422     ","12,560     ",862     ,6.4     
"Hancock County, KY",2018,"3,993     ","3,828     ",165     ,4.1     
"Hardin County, KY",2018,"48,901     ","46,956     ","1,945     ",4.0     
"Harlan County, KY",2018,"6,536     ","6,069     ",467     ,7.1     
"Harrison County, KY",2018,"8,644     ","8,297     ",347     ,4.0     
"Hart County, KY",2018,"8,044     ","7,731     ",313     ,3.9     
"Henderson County, KY",2018,"21,983     ","21,164     ",819     ,3.7     
"Henry County, KY",2018,"8,219     ","7,914     ",305     ,3.7     
"Hickman County, KY",2018,"1,792     ","1,693     ",99     ,5.5     
"Hopkins County, KY",2018,"18,381     ","17,559     ",822     ,4.5     
"Jackson County, KY",2018,"4,087     ","3,808     ",279     ,6.8     
"Jefferson County, KY",2018,"399,913     ","384,200     ","15,713     ",3.9     
"Jessamine County, KY",2018,"26,443     ","25,507     ",936     ,3.5     
"Johnson County, KY",2018,"6,755     ","6,307     ",448     ,6.6     
"Kenton County, KY",2018,"87,318     ","84,399     ","2,919     ",3.3     
"Knott County, KY",2018,"4,402     ","4,109     ",293     ,6.7     
"Knox County, KY",2018,"9,993     ","9,380     ",613     ,6.1     
"Larue County, KY",2018,"5,972     ","5,713     ",259     ,4.3     
"Laurel County, KY",2018,"24,793     ","23,558     ","1,235     ",5.0     
"Lawrence County, KY",2018,"5,060     ","4,703     ",357     ,7.1     
"Lee County, KY",2018,"2,082     ","1,952     ",130     ,6.2     
"Leslie County, KY",2018,"2,618     ","2,437     ",181     ,6.9     
"Letcher County, KY",2018,"6,244     ","5,854     ",390     ,6.2     
"Lewis County, KY",2018,"4,696     ","4,314     ",382     ,8.1     
"Lincoln County, KY",2018,"9,340     ","8,882     ",458     ,4.9     
"Livingston County, KY",2018,"3,663     ","3,421     ",242     ,6.6     
"Logan County, KY",2018,"12,413     ","11,946     ",467     ,3.8     
"Lyon County, KY",2018,"3,049     ","2,899     ",150     ,4.9     
"McCracken County, KY",2018,"29,158     ","27,569     ","1,589     ",5.4     
"McCreary County, KY",2018,"4,627     ","4,344     ",283     ,6.1     
"McLean County, KY",2018,"4,230     ","4,025     ",205     ,4.8     
"Madison County, KY",2018,"46,866     ","45,113     ","1,753     ",3.7     
"Magoffin County, KY",2018,"2,922     ","2,556     ",366     ,12.5     
"Marion County, KY",2018,"9,632     ","9,281     ",351     ,3.6     
"Marshall County, KY",2018,"14,945     ","14,173     ",772     ,5.2     
"Martin County, KY",2018,"2,793     ","2,620     ",173     ,6.2     
"Mason County, KY",2018,"7,174     ","6,788     ",386     ,5.4     
"Meade County, KY",2018,"12,241     ","11,685     ",556     ,4.5     
"Menifee County, KY",2018,"2,315     ","2,143     ",172     ,7.4     
"Mercer County, KY",2018,"9,895     ","9,470     ",425     ,4.3     
"Metcalfe County, KY",2018,"4,114     ","3,946     ",168     ,4.1     
"Monroe County, KY",2018,"4,695     ","4,504     ",191     ,4.1     
"Montgomery County, KY",2018,"11,659     ","10,983     ",676     ,5.8     
"Morgan County, KY",2018,"4,470     ","4,193     ",277     ,6.2     
"Muhlenberg County, KY",2018,"10,536     ","9,847     ",689     ,6.5     
"Nelson County, KY",2018,"22,692     ","21,740     ",952     ,4.2     
"Nicholas County, KY",2018,"3,281     ","3,134     ",147     ,4.5     
"Ohio County, KY",2018,"9,860     ","9,313     ",547     ,5.5     
"Oldham County, KY",2018,"33,276     ","32,214     ","1,062     ",3.2     
"Owen County, KY",2018,"5,204     ","4,954     ",250     ,4.8     
"Owsley County, KY",2018,"1,136     ","1,055     ",81     ,7.1     
"Pendleton County, KY",2018,"6,982     ","6,701     ",281     ,4.0     
"Perry County, KY",2018,"8,153     ","7,654     ",499     ,6.1     
"Pike County, KY",2018,"19,966     ","18,825     ","1,141     ",5.7     
"Powell County, KY",2018,"5,012     ","4,722     ",290     ,5.8     
"Pulaski County, KY",2018,"25,995     ","24,724     ","1,271     ",4.9     
"Robertson County, KY",2018,801     ,763     ,38     ,4.7     
"Rockcastle County, KY",2018,"6,631     ","6,309     ",322     ,4.9     
"Rowan County, KY",2018,"10,519     ","9,989     ",530     ,5.0     
"Russell County, KY",2018,"6,273     ","5,919     ",354     ,5.6     
"Scott County, KY",2018,"28,937     ","28,003     ",934     ,3.2     
"Shelby County, KY",2018,"25,466     ","24,612     ",854     ,3.4     
"Simpson County, KY",2018,"8,849     ","8,511     ",338     ,3.8     
"Spencer County, KY",2018,"10,207     ","9,849     ",358     ,3.5     
"Taylor County, KY",2018,"12,541     ","12,028     ",513     ,4.1     
"Todd County, KY",2018,"5,296     ","5,090     ",206     ,3.9     
"Trigg County, KY",2018,"5,904     ","5,626     ",278     ,4.7     
"Trimble County, KY",2018,"3,866     ","3,706     ",160     ,4.1     
"Union County, KY",2018,"6,006     ","5,716     ",290     ,4.8     
"Warren County, KY",2018,"64,546     ","62,227     ","2,319     ",3.6     
"Washington County, KY",2018,"6,136     ","5,917     ",219     ,3.6     
"Wayne County, KY",2018,"7,571     ","7,058     ",513     ,6.8     
"Webster County, KY",2018,"5,774     ","5,537     ",237     ,4.1     
"Whitley County, KY",2018,"13,731     ","13,058     ",673     ,4.9     
"Wolfe County, KY",2018,"1,897     ","1,756     ",141     ,7.4     
"Woodford County, KY",2018,"14,753     ","14,308     ",445     ,3.0     
"Acadia Parish, LA",2018,"23,987     ","22,713     ","1,274     ",5.3     
"Allen Parish, LA",2018,"8,794     ","8,301     ",493     ,5.6     
"Ascension Parish, LA",2018,"64,446     ","61,833     ","2,613     ",4.1     
"Assumption Parish, LA",2018,"8,992     ","8,401     ",591     ,6.6     
"Avoyelles Parish, LA",2018,"15,359     ","14,496     ",863     ,5.6     
"Beauregard Parish, LA",2018,"14,629     ","13,860     ",769     ,5.3     
"Bienville Parish, LA",2018,"5,658     ","5,332     ",326     ,5.8     
"Bossier Parish, LA",2018,"58,178     ","55,729     ","2,449     ",4.2     
"Caddo Parish, LA",2018,"104,596     ","98,917     ","5,679     ",5.4     
"Calcasieu Parish, LA",2018,"110,186     ","106,015     ","4,171     ",3.8     
"Caldwell Parish, LA",2018,"3,846     ","3,627     ",219     ,5.7     
"Cameron Parish, LA",2018,"4,089     ","3,946     ",143     ,3.5     
"Catahoula Parish, LA",2018,"3,370     ","3,145     ",225     ,6.7     
"Claiborne Parish, LA",2018,"5,828     ","5,529     ",299     ,5.1     
"Concordia Parish, LA",2018,"7,024     ","6,541     ",483     ,6.9     
"De Soto Parish, LA",2018,"10,931     ","10,313     ",618     ,5.7     
"East Baton Rouge Parish, LA",2018,"232,097     ","222,184     ","9,913     ",4.3     
"East Carroll Parish, LA",2018,"1,959     ","1,760     ",199     ,10.2     
"East Feliciana Parish, LA",2018,"8,037     ","7,668     ",369     ,4.6     
"Evangeline Parish, LA",2018,"12,134     ","11,447     ",687     ,5.7     
"Franklin Parish, LA",2018,"7,295     ","6,778     ",517     ,7.1     
"Grant Parish, LA",2018,"8,234     ","7,762     ",472     ,5.7     
"Iberia Parish, LA",2018,"28,374     ","26,728     ","1,646     ",5.8     
"Iberville Parish, LA",2018,"14,190     ","13,322     ",868     ,6.1     
"Jackson Parish, LA",2018,"6,900     ","6,585     ",315     ,4.6     
"Jefferson Parish, LA",2018,"214,103     ","204,826     ","9,277     ",4.3     
"Jefferson Davis Parish, LA",2018,"13,551     ","12,916     ",635     ,4.7     
"Lafayette Parish, LA",2018,"114,366     ","109,324     ","5,042     ",4.4     
"Lafourche Parish, LA",2018,"42,236     ","40,273     ","1,963     ",4.6     
"LaSalle Parish, LA",2018,"6,374     ","6,100     ",274     ,4.3     
"Lincoln Parish, LA",2018,"22,063     ","20,935     ","1,128     ",5.1     
"Livingston Parish, LA",2018,"69,211     ","66,455     ","2,756     ",4.0     
"Madison Parish, LA",2018,"3,621     ","3,324     ",297     ,8.2     
"Morehouse Parish, LA",2018,"10,192     ","9,367     ",825     ,8.1     
"Natchitoches Parish, LA",2018,"16,480     ","15,530     ",950     ,5.8     
"Orleans Parish, LA",2018,"179,026     ","170,148     ","8,878     ",5.0     
"Ouachita Parish, LA",2018,"71,103     ","67,486     ","3,617     ",5.1     
"Plaquemines Parish, LA",2018,"10,088     ","9,626     ",462     ,4.6     
"Pointe Coupee Parish, LA",2018,"9,943     ","9,415     ",528     ,5.3     
"Rapides Parish, LA",2018,"55,629     ","52,729     ","2,900     ",5.2     
"Red River Parish, LA",2018,"4,062     ","3,883     ",179     ,4.4     
"Richland Parish, LA",2018,"8,340     ","7,827     ",513     ,6.2     
"Sabine Parish, LA",2018,"9,062     ","8,599     ",463     ,5.1     
"St. Bernard Parish, LA",2018,"19,869     ","18,887     ",982     ,4.9     
"St. Charles Parish, LA",2018,"25,141     ","24,056     ","1,085     ",4.3     
"St. Helena Parish, LA",2018,"4,326     ","4,046     ",280     ,6.5     
"St. James Parish, LA",2018,"9,249     ","8,680     ",569     ,6.2     
"St. John the Baptist Parish, LA",2018,"19,657     ","18,552     ","1,105     ",5.6     
"St. Landry Parish, LA",2018,"32,035     ","30,060     ","1,975     ",6.2     
"St. Martin Parish, LA",2018,"22,351     ","21,192     ","1,159     ",5.2     
"St. Mary Parish, LA",2018,"20,129     ","18,829     ","1,300     ",6.5     
"St. Tammany Parish, LA",2018,"119,274     ","114,348     ","4,926     ",4.1     
"Tangipahoa Parish, LA",2018,"54,700     ","51,725     ","2,975     ",5.4     
"Tensas Parish, LA",2018,"1,449     ","1,339     ",110     ,7.6     
"Terrebonne Parish, LA",2018,"46,613     ","44,313     ","2,300     ",4.9     
"Union Parish, LA",2018,"9,229     ","8,716     ",513     ,5.6     
"Vermilion Parish, LA",2018,"24,271     ","22,997     ","1,274     ",5.2     
"Vernon Parish, LA",2018,"15,977     ","14,952     ","1,025     ",6.4     
"Washington Parish, LA",2018,"16,879     ","15,918     ",961     ,5.7     
"Webster Parish, LA",2018,"14,641     ","13,758     ",883     ,6.0     
"West Baton Rouge Parish, LA",2018,"13,737     ","13,138     ",599     ,4.4     
"West Carroll Parish, LA",2018,"4,013     ","3,657     ",356     ,8.9     
"West Feliciana Parish, LA",2018,"5,410     ","5,200     ",210     ,3.9     
"Winn Parish, LA",2018,"4,968     ","4,664     ",304     ,6.1     
"Androscoggin County, ME",2018,"55,837     ","54,140     ","1,697     ",3.0     
"Aroostook County, ME",2018,"31,176     ","29,795     ","1,381     ",4.4     
"Cumberland County, ME",2018,"166,432     ","162,313     ","4,119     ",2.5     
"Franklin County, ME",2018,"14,535     ","13,997     ",538     ,3.7     
"Hancock County, ME",2018,"29,678     ","28,646     ","1,032     ",3.5     
"Kennebec County, ME",2018,"62,851     ","60,969     ","1,882     ",3.0     
"Knox County, ME",2018,"20,794     ","20,183     ",611     ,2.9     
"Lincoln County, ME",2018,"17,113     ","16,587     ",526     ,3.1     
"Oxford County, ME",2018,"26,897     ","25,912     ",985     ,3.7     
"Penobscot County, ME",2018,"77,413     ","74,730     ","2,683     ",3.5     
"Piscataquis County, ME",2018,"7,516     ","7,229     ",287     ,3.8     
"Sagadahoc County, ME",2018,"19,694     ","19,203     ",491     ,2.5     
"Somerset County, ME",2018,"22,962     ","21,942     ","1,020     ",4.4     
"Waldo County, ME",2018,"21,347     ","20,654     ",693     ,3.2     
"Washington County, ME",2018,"13,988     ","13,351     ",637     ,4.6     
"York County, ME",2018,"114,906     ","111,685     ","3,221     ",2.8     
"Allegany County, MD",2018,"32,539     ","30,875     ","1,664     ",5.1     
"Anne Arundel County, MD",2018,"317,971     ","308,136     ","9,835     ",3.1     
"Baltimore County, MD",2018,"457,801     ","440,676     ","17,125     ",3.7     
"Calvert County, MD",2018,"50,475     ","48,817     ","1,658     ",3.3     
"Caroline County, MD",2018,"18,496     ","17,843     ",653     ,3.5     
"Carroll County, MD",2018,"96,786     ","93,880     ","2,906     ",3.0     
"Cecil County, MD",2018,"53,608     ","51,411     ","2,197     ",4.1     
"Charles County, MD",2018,"87,915     ","84,773     ","3,142     ",3.6     
"Dorchester County, MD",2018,"15,762     ","15,004     ",758     ,4.8     
"Frederick County, MD",2018,"135,693     ","131,303     ","4,390     ",3.2     
"Garrett County, MD",2018,"15,777     ","15,081     ",696     ,4.4     
"Harford County, MD",2018,"142,173     ","137,414     ","4,759     ",3.3     
"Howard County, MD",2018,"189,214     ","183,944     ","5,270     ",2.8     
"Kent County, MD",2018,"10,477     ","10,057     ",420     ,4.0     
"Montgomery County, MD",2018,"564,403     ","547,810     ","16,593     ",2.9     
"Prince George's County, MD",2018,"513,343     ","493,920     ","19,423     ",3.8     
"Queen Anne's County, MD",2018,"28,244     ","27,369     ",875     ,3.1     
"St. Mary's County, MD",2018,"56,588     ","54,592     ","1,996     ",3.5     
"Somerset County, MD",2018,"9,337     ","8,729     ",608     ,6.5     
"Talbot County, MD",2018,"19,982     ","19,292     ",690     ,3.5     
