County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate
"Cerro Gordo County, IA",2017,"23,450     ","22,744     ",706     ,3.0     
"Cherokee County, IA",2017,"6,105     ","5,954     ",151     ,2.5     
"Chickasaw County, IA",2017,"6,432     ","6,230     ",202     ,3.1     
"Clarke County, IA",2017,"4,831     ","4,683     ",148     ,3.1     
"Clay County, IA",2017,"8,645     ","8,328     ",317     ,3.7     
"Clayton County, IA",2017,"10,276     ","9,877     ",399     ,3.9     
"Clinton County, IA",2017,"23,396     ","22,462     ",934     ,4.0     
"Crawford County, IA",2017,"8,332     ","7,996     ",336     ,4.0     
"Dallas County, IA",2017,"47,374     ","46,381     ",993     ,2.1     
"Davis County, IA",2017,"4,305     ","4,164     ",141     ,3.3     
"Decatur County, IA",2017,"4,320     ","4,207     ",113     ,2.6     
"Delaware County, IA",2017,"10,603     ","10,326     ",277     ,2.6     
"Des Moines County, IA",2017,"19,832     ","19,008     ",824     ,4.2     
"Dickinson County, IA",2017,"10,198     ","9,831     ",367     ,3.6     
"Dubuque County, IA",2017,"55,053     ","53,438     ","1,615     ",2.9     
"Emmet County, IA",2017,"5,456     ","5,285     ",171     ,3.1     
"Fayette County, IA",2017,"10,586     ","10,207     ",379     ,3.6     
"Floyd County, IA",2017,"8,860     ","8,580     ",280     ,3.2     
"Franklin County, IA",2017,"5,839     ","5,682     ",157     ,2.7     
"Fremont County, IA",2017,"3,848     ","3,749     ",99     ,2.6     
"Greene County, IA",2017,"5,480     ","5,332     ",148     ,2.7     
"Grundy County, IA",2017,"6,598     ","6,409     ",189     ,2.9     
"Guthrie County, IA",2017,"5,612     ","5,435     ",177     ,3.2     
"Hamilton County, IA",2017,"7,130     ","6,903     ",227     ,3.2     
"Hancock County, IA",2017,"6,191     ","6,033     ",158     ,2.6     
"Hardin County, IA",2017,"8,521     ","8,253     ",268     ,3.1     
"Harrison County, IA",2017,"7,374     ","7,175     ",199     ,2.7     
"Henry County, IA",2017,"9,764     ","9,478     ",286     ,2.9     
"Howard County, IA",2017,"5,146     ","4,993     ",153     ,3.0     
"Humboldt County, IA",2017,"5,311     ","5,152     ",159     ,3.0     
"Ida County, IA",2017,"4,063     ","3,970     ",93     ,2.3     
"Iowa County, IA",2017,"10,534     ","10,263     ",271     ,2.6     
"Jackson County, IA",2017,"10,987     ","10,621     ",366     ,3.3     
"Jasper County, IA",2017,"19,476     ","18,877     ",599     ,3.1     
"Jefferson County, IA",2017,"9,233     ","8,953     ",280     ,3.0     
"Johnson County, IA",2017,"86,226     ","84,122     ","2,104     ",2.4     
"Jones County, IA",2017,"10,619     ","10,237     ",382     ,3.6     
"Keokuk County, IA",2017,"5,243     ","5,059     ",184     ,3.5     
"Kossuth County, IA",2017,"8,828     ","8,622     ",206     ,2.3     
"Lee County, IA",2017,"16,361     ","15,486     ",875     ,5.3     
"Linn County, IA",2017,"119,930     ","115,983     ","3,947     ",3.3     
"Louisa County, IA",2017,"6,129     ","5,932     ",197     ,3.2     
"Lucas County, IA",2017,"4,407     ","4,285     ",122     ,2.8     
"Lyon County, IA",2017,"7,063     ","6,941     ",122     ,1.7     
"Madison County, IA",2017,"8,376     ","8,079     ",297     ,3.5     
"Mahaska County, IA",2017,"11,731     ","11,361     ",370     ,3.2     
"Marion County, IA",2017,"17,533     ","17,080     ",453     ,2.6     
"Marshall County, IA",2017,"18,390     ","17,560     ",830     ,4.5     
"Mills County, IA",2017,"7,382     ","7,182     ",200     ,2.7     
"Mitchell County, IA",2017,"5,828     ","5,706     ",122     ,2.1     
"Monona County, IA",2017,"4,558     ","4,395     ",163     ,3.6     
"Monroe County, IA",2017,"3,930     ","3,783     ",147     ,3.7     
"Montgomery County, IA",2017,"5,000     ","4,845     ",155     ,3.1     
"Muscatine County, IA",2017,"22,079     ","21,367     ",712     ,3.2     
"O'Brien County, IA",2017,"8,103     ","7,911     ",192     ,2.4     
"Osceola County, IA",2017,"3,626     ","3,552     ",74     ,2.0     
"Page County, IA",2017,"6,409     ","6,164     ",245     ,3.8     
"Palo Alto County, IA",2017,"4,941     ","4,811     ",130     ,2.6     
"Plymouth County, IA",2017,"14,817     ","14,469     ",348     ,2.3     
"Pocahontas County, IA",2017,"4,214     ","4,114     ",100     ,2.4     
"Polk County, IA",2017,"262,617     ","254,702     ","7,915     ",3.0     
"Pottawattamie County, IA",2017,"48,011     ","46,692     ","1,319     ",2.7     
"Poweshiek County, IA",2017,"10,517     ","10,194     ",323     ,3.1     
"Ringgold County, IA",2017,"2,575     ","2,497     ",78     ,3.0     
"Sac County, IA",2017,"5,393     ","5,243     ",150     ,2.8     
"Scott County, IA",2017,"87,229     ","84,102     ","3,127     ",3.6     
"Shelby County, IA",2017,"6,744     ","6,586     ",158     ,2.3     
"Sioux County, IA",2017,"20,552     ","20,146     ",406     ,2.0     
"Story County, IA",2017,"57,909     ","56,779     ","1,130     ",2.0     
"Tama County, IA",2017,"9,677     ","9,347     ",330     ,3.4     
"Taylor County, IA",2017,"3,267     ","3,196     ",71     ,2.2     
"Union County, IA",2017,"6,491     ","6,292     ",199     ,3.1     
"Van Buren County, IA",2017,"3,757     ","3,644     ",113     ,3.0     
"Wapello County, IA",2017,"17,800     ","17,007     ",793     ,4.5     
"Warren County, IA",2017,"27,454     ","26,710     ",744     ,2.7     
"Washington County, IA",2017,"12,348     ","11,992     ",356     ,2.9     
"Wayne County, IA",2017,"2,803     ","2,718     ",85     ,3.0     
"Webster County, IA",2017,"19,551     ","18,833     ",718     ,3.7     
"Winnebago County, IA",2017,"5,211     ","5,049     ",162     ,3.1     
"Winneshiek County, IA",2017,"11,957     ","11,596     ",361     ,3.0     
"Woodbury County, IA",2017,"54,932     ","53,219     ","1,713     ",3.1     
"Worth County, IA",2017,"4,244     ","4,118     ",126     ,3.0     
"Wright County, IA",2017,"6,591     ","6,368     ",223     ,3.4     
"Allen County, KS",2017,"6,322     ","6,017     ",305     ,4.8     
"Anderson County, KS",2017,"4,178     ","4,015     ",163     ,3.9     
"Atchison County, KS",2017,"7,074     ","6,708     ",366     ,5.2     
"Barber County, KS",2017,"2,463     ","2,394     ",69     ,2.8     
"Barton County, KS",2017,"14,132     ","13,624     ",508     ,3.6     
"Bourbon County, KS",2017,"7,060     ","6,750     ",310     ,4.4     
"Brown County, KS",2017,"5,360     ","5,189     ",171     ,3.2     
"Butler County, KS",2017,"31,875     ","30,680     ","1,195     ",3.7     
"Chase County, KS",2017,"1,435     ","1,398     ",37     ,2.6     
"Chautauqua County, KS",2017,"1,453     ","1,385     ",68     ,4.7     
"Cherokee County, KS",2017,"10,169     ","9,774     ",395     ,3.9     
"Cheyenne County, KS",2017,"1,321     ","1,287     ",34     ,2.6     
"Clark County, KS",2017,"1,091     ","1,064     ",27     ,2.5     
"Clay County, KS",2017,"3,834     ","3,692     ",142     ,3.7     
"Cloud County, KS",2017,"3,907     ","3,740     ",167     ,4.3     
"Coffey County, KS",2017,"4,136     ","3,920     ",216     ,5.2     
"Comanche County, KS",2017,911     ,885     ,26     ,2.9     
"Cowley County, KS",2017,"17,041     ","16,397     ",644     ,3.8     
"Crawford County, KS",2017,"19,203     ","18,402     ",801     ,4.2     
"Decatur County, KS",2017,"1,287     ","1,247     ",40     ,3.1     
"Dickinson County, KS",2017,"9,311     ","8,958     ",353     ,3.8     
"Doniphan County, KS",2017,"4,217     ","4,071     ",146     ,3.5     
"Douglas County, KS",2017,"65,614     ","63,527     ","2,087     ",3.2     
"Edwards County, KS",2017,"1,521     ","1,474     ",47     ,3.1     
"Elk County, KS",2017,"1,193     ","1,143     ",50     ,4.2     
"Ellis County, KS",2017,"17,063     ","16,637     ",426     ,2.5     
"Ellsworth County, KS",2017,"2,727     ","2,644     ",83     ,3.0     
"Finney County, KS",2017,"20,199     ","19,648     ",551     ,2.7     
"Ford County, KS",2017,"17,901     ","17,397     ",504     ,2.8     
"Franklin County, KS",2017,"14,243     ","13,713     ",530     ,3.7     
"Geary County, KS",2017,"11,548     ","10,980     ",568     ,4.9     
"Gove County, KS",2017,"1,431     ","1,398     ",33     ,2.3     
"Graham County, KS",2017,"1,119     ","1,079     ",40     ,3.6     
"Grant County, KS",2017,"3,485     ","3,374     ",111     ,3.2     
"Gray County, KS",2017,"3,423     ","3,355     ",68     ,2.0     
"Greeley County, KS",2017,874     ,858     ,16     ,1.8     
"Greenwood County, KS",2017,"3,231     ","3,096     ",135     ,4.2     
"Hamilton County, KS",2017,"1,639     ","1,600     ",39     ,2.4     
"Harper County, KS",2017,"2,657     ","2,559     ",98     ,3.7     
"Harvey County, KS",2017,"16,927     ","16,238     ",689     ,4.1     
"Haskell County, KS",2017,"2,240     ","2,190     ",50     ,2.2     
"Hodgeman County, KS",2017,992     ,967     ,25     ,2.5     
"Jackson County, KS",2017,"7,255     ","7,029     ",226     ,3.1     
"Jefferson County, KS",2017,"10,238     ","9,877     ",361     ,3.5     
"Jewell County, KS",2017,"1,308     ","1,263     ",45     ,3.4     
"Johnson County, KS",2017,"335,466     ","325,342     ","10,124     ",3.0     
"Kearny County, KS",2017,"2,071     ","2,020     ",51     ,2.5     
"Kingman County, KS",2017,"3,407     ","3,282     ",125     ,3.7     
"Kiowa County, KS",2017,"1,351     ","1,317     ",34     ,2.5     
"Labette County, KS",2017,"10,387     ","9,920     ",467     ,4.5     
"Lane County, KS",2017,789     ,763     ,26     ,3.3     
"Leavenworth County, KS",2017,"36,453     ","35,033     ","1,420     ",3.9     
"Lincoln County, KS",2017,"1,692     ","1,644     ",48     ,2.8     
"Linn County, KS",2017,"4,427     ","4,168     ",259     ,5.9     
"Logan County, KS",2017,"1,681     ","1,645     ",36     ,2.1     
"Lyon County, KS",2017,"16,864     ","16,228     ",636     ,3.8     
"McPherson County, KS",2017,"16,380     ","15,930     ",450     ,2.7     
"Marion County, KS",2017,"6,290     ","6,063     ",227     ,3.6     
"Marshall County, KS",2017,"5,505     ","5,352     ",153     ,2.8     
"Meade County, KS",2017,"2,287     ","2,231     ",56     ,2.4     
"Miami County, KS",2017,"17,402     ","16,755     ",647     ,3.7     
"Mitchell County, KS",2017,"3,459     ","3,365     ",94     ,2.7     
"Montgomery County, KS",2017,"15,045     ","14,260     ",785     ,5.2     
"Morris County, KS",2017,"3,007     ","2,913     ",94     ,3.1     
"Morton County, KS",2017,"1,203     ","1,158     ",45     ,3.7     
"Nemaha County, KS",2017,"5,597     ","5,463     ",134     ,2.4     
"Neosho County, KS",2017,"6,071     ","5,753     ",318     ,5.2     
"Ness County, KS",2017,"1,363     ","1,324     ",39     ,2.9     
"Norton County, KS",2017,"2,824     ","2,761     ",63     ,2.2     
"Osage County, KS",2017,"7,988     ","7,674     ",314     ,3.9     
"Osborne County, KS",2017,"2,022     ","1,967     ",55     ,2.7     
"Ottawa County, KS",2017,"3,069     ","2,974     ",95     ,3.1     
"Pawnee County, KS",2017,"3,042     ","2,941     ",101     ,3.3     
"Phillips County, KS",2017,"2,821     ","2,738     ",83     ,2.9     
"Pottawatomie County, KS",2017,"12,250     ","11,875     ",375     ,3.1     
"Pratt County, KS",2017,"4,972     ","4,811     ",161     ,3.2     
"Rawlins County, KS",2017,"1,462     ","1,429     ",33     ,2.3     
"Reno County, KS",2017,"30,159     ","28,996     ","1,163     ",3.9     
"Republic County, KS",2017,"2,466     ","2,397     ",69     ,2.8     
"Rice County, KS",2017,"5,416     ","5,243     ",173     ,3.2     
"Riley County, KS",2017,"35,297     ","34,224     ","1,073     ",3.0     
"Rooks County, KS",2017,"2,504     ","2,409     ",95     ,3.8     
"Rush County, KS",2017,"1,658     ","1,605     ",53     ,3.2     
"Russell County, KS",2017,"3,520     ","3,403     ",117     ,3.3     
"Saline County, KS",2017,"30,744     ","29,762     ",982     ,3.2     
"Scott County, KS",2017,"2,862     ","2,800     ",62     ,2.2     
"Sedgwick County, KS",2017,"246,480     ","236,093     ","10,387     ",4.2     
"Seward County, KS",2017,"9,870     ","9,526     ",344     ,3.5     
"Shawnee County, KS",2017,"91,686     ","88,343     ","3,343     ",3.6     
"Sheridan County, KS",2017,"1,378     ","1,347     ",31     ,2.2     
"Sherman County, KS",2017,"2,906     ","2,823     ",83     ,2.9     
"Smith County, KS",2017,"1,978     ","1,923     ",55     ,2.8     
"Stafford County, KS",2017,"2,011     ","1,945     ",66     ,3.3     
"Stanton County, KS",2017,"1,004     ",976     ,28     ,2.8     
"Stevens County, KS",2017,"2,682     ","2,597     ",85     ,3.2     
"Sumner County, KS",2017,"10,755     ","10,347     ",408     ,3.8     
"Thomas County, KS",2017,"4,273     ","4,163     ",110     ,2.6     
"Trego County, KS",2017,"1,442     ","1,394     ",48     ,3.3     
"Wabaunsee County, KS",2017,"3,659     ","3,543     ",116     ,3.2     
"Wallace County, KS",2017,854     ,832     ,22     ,2.6     
"Washington County, KS",2017,"2,966     ","2,878     ",88     ,3.0     
"Wichita County, KS",2017,"1,176     ","1,147     ",29     ,2.5     
"Wilson County, KS",2017,"4,007     ","3,819     ",188     ,4.7     
"Woodson County, KS",2017,"1,597     ","1,527     ",70     ,4.4     
"Wyandotte County, KS",2017,"77,746     ","73,714     ","4,032     ",5.2     
"Adair County, KY",2017,"7,169     ","6,744     ",425     ,5.9     
"Allen County, KY",2017,"8,980     ","8,618     ",362     ,4.0     
"Anderson County, KY",2017,"11,837     ","11,365     ",472     ,4.0     
"Ballard County, KY",2017,"3,635     ","3,362     ",273     ,7.5     
"Barren County, KY",2017,"19,014     ","18,153     ",861     ,4.5     
"Bath County, KY",2017,"4,721     ","4,355     ",366     ,7.8     
"Bell County, KY",2017,"8,661     ","7,989     ",672     ,7.8     
"Boone County, KY",2017,"69,892     ","67,247     ","2,645     ",3.8     
"Bourbon County, KY",2017,"9,890     ","9,446     ",444     ,4.5     
"Boyd County, KY",2017,"18,301     ","17,014     ","1,287     ",7.0     
"Boyle County, KY",2017,"12,612     ","11,987     ",625     ,5.0     
"Bracken County, KY",2017,"3,833     ","3,614     ",219     ,5.7     
"Breathitt County, KY",2017,"3,741     ","3,419     ",322     ,8.6     
"Breckinridge County, KY",2017,"8,019     ","7,548     ",471     ,5.9     
"Bullitt County, KY",2017,"41,837     ","40,109     ","1,728     ",4.1     
"Butler County, KY",2017,"5,186     ","4,906     ",280     ,5.4     
"Caldwell County, KY",2017,"5,341     ","5,062     ",279     ,5.2     
"Calloway County, KY",2017,"18,798     ","17,987     ",811     ,4.3     
"Campbell County, KY",2017,"49,884     ","48,039     ","1,845     ",3.7     
"Carlisle County, KY",2017,"2,385     ","2,223     ",162     ,6.8     
"Carroll County, KY",2017,"5,004     ","4,777     ",227     ,4.5     
"Carter County, KY",2017,"9,912     ","8,955     ",957     ,9.7     
"Casey County, KY",2017,"6,684     ","6,368     ",316     ,4.7     
"Christian County, KY",2017,"24,471     ","22,999     ","1,472     ",6.0     
"Clark County, KY",2017,"17,285     ","16,500     ",785     ,4.5     
"Clay County, KY",2017,"5,357     ","4,894     ",463     ,8.6     
"Clinton County, KY",2017,"3,861     ","3,613     ",248     ,6.4     
"Crittenden County, KY",2017,"3,983     ","3,768     ",215     ,5.4     
"Cumberland County, KY",2017,"2,940     ","2,787     ",153     ,5.2     
"Daviess County, KY",2017,"47,947     ","45,896     ","2,051     ",4.3     
"Edmonson County, KY",2017,"4,861     ","4,575     ",286     ,5.9     
"Elliott County, KY",2017,"2,115     ","1,894     ",221     ,10.4     
"Estill County, KY",2017,"5,348     ","5,035     ",313     ,5.9     
"Fayette County, KY",2017,"175,398     ","169,153     ","6,245     ",3.6     
"Fleming County, KY",2017,"6,063     ","5,701     ",362     ,6.0     
"Floyd County, KY",2017,"11,272     ","10,349     ",923     ,8.2     
"Franklin County, KY",2017,"24,783     ","23,786     ",997     ,4.0     
"Fulton County, KY",2017,"2,065     ","1,919     ",146     ,7.1     
"Gallatin County, KY",2017,"4,039     ","3,859     ",180     ,4.5     
"Garrard County, KY",2017,"7,659     ","7,293     ",366     ,4.8     
"Grant County, KY",2017,"11,608     ","11,052     ",556     ,4.8     
"Graves County, KY",2017,"15,682     ","14,762     ",920     ,5.9     
"Grayson County, KY",2017,"10,893     ","10,242     ",651     ,6.0     
"Green County, KY",2017,"5,150     ","4,916     ",234     ,4.5     
"Greenup County, KY",2017,"13,593     ","12,567     ","1,026     ",7.5     
"Hancock County, KY",2017,"4,106     ","3,902     ",204     ,5.0     
"Hardin County, KY",2017,"48,753     ","46,563     ","2,190     ",4.5     
"Harlan County, KY",2017,"6,474     ","5,841     ",633     ,9.8     
"Harrison County, KY",2017,"8,687     ","8,294     ",393     ,4.5     
"Hart County, KY",2017,"8,102     ","7,749     ",353     ,4.4     
"Henderson County, KY",2017,"21,976     ","20,996     ",980     ,4.5     
"Henry County, KY",2017,"8,135     ","7,808     ",327     ,4.0     
"Hickman County, KY",2017,"1,819     ","1,685     ",134     ,7.4     
"Hopkins County, KY",2017,"19,477     ","18,525     ",952     ,4.9     
"Jackson County, KY",2017,"4,101     ","3,760     ",341     ,8.3     
"Jefferson County, KY",2017,"396,592     ","379,470     ","17,122     ",4.3     
"Jessamine County, KY",2017,"26,433     ","25,450     ",983     ,3.7     
"Johnson County, KY",2017,"6,916     ","6,331     ",585     ,8.5     
"Kenton County, KY",2017,"86,621     ","83,259     ","3,362     ",3.9     
"Knott County, KY",2017,"4,502     ","4,126     ",376     ,8.4     
"Knox County, KY",2017,"10,061     ","9,310     ",751     ,7.5     
"Larue County, KY",2017,"6,019     ","5,741     ",278     ,4.6     
"Laurel County, KY",2017,"24,664     ","23,243     ","1,421     ",5.8     
"Lawrence County, KY",2017,"5,003     ","4,557     ",446     ,8.9     
"Lee County, KY",2017,"1,896     ","1,738     ",158     ,8.3     
"Leslie County, KY",2017,"2,734     ","2,463     ",271     ,9.9     
"Letcher County, KY",2017,"6,293     ","5,714     ",579     ,9.2     
"Lewis County, KY",2017,"4,702     ","4,275     ",427     ,9.1     
"Lincoln County, KY",2017,"9,376     ","8,855     ",521     ,5.6     
"Livingston County, KY",2017,"3,756     ","3,478     ",278     ,7.4     
"Logan County, KY",2017,"12,164     ","11,641     ",523     ,4.3     
"Lyon County, KY",2017,"2,993     ","2,822     ",171     ,5.7     
"McCracken County, KY",2017,"29,670     ","27,903     ","1,767     ",6.0     
"McCreary County, KY",2017,"4,691     ","4,374     ",317     ,6.8     
"McLean County, KY",2017,"4,302     ","4,076     ",226     ,5.3     
"Madison County, KY",2017,"46,177     ","44,242     ","1,935     ",4.2     
"Magoffin County, KY",2017,"2,986     ","2,509     ",477     ,16.0     
"Marion County, KY",2017,"9,464     ","9,078     ",386     ,4.1     
"Marshall County, KY",2017,"15,036     ","14,159     ",877     ,5.8     
"Martin County, KY",2017,"3,075     ","2,844     ",231     ,7.5     
"Mason County, KY",2017,"7,222     ","6,782     ",440     ,6.1     
"Meade County, KY",2017,"12,236     ","11,617     ",619     ,5.1     
"Menifee County, KY",2017,"2,367     ","2,164     ",203     ,8.6     
"Mercer County, KY",2017,"9,979     ","9,498     ",481     ,4.8     
"Metcalfe County, KY",2017,"4,182     ","4,014     ",168     ,4.0     
"Monroe County, KY",2017,"4,729     ","4,547     ",182     ,3.8     
"Montgomery County, KY",2017,"11,731     ","10,970     ",761     ,6.5     
"Morgan County, KY",2017,"4,508     ","4,181     ",327     ,7.3     
"Muhlenberg County, KY",2017,"11,245     ","10,480     ",765     ,6.8     
"Nelson County, KY",2017,"22,285     ","21,322     ",963     ,4.3     
"Nicholas County, KY",2017,"3,315     ","3,133     ",182     ,5.5     
"Ohio County, KY",2017,"9,788     ","9,179     ",609     ,6.2     
"Oldham County, KY",2017,"32,937     ","31,805     ","1,132     ",3.4     
"Owen County, KY",2017,"5,453     ","5,217     ",236     ,4.3     
"Owsley County, KY",2017,"1,100     ","1,010     ",90     ,8.2     
"Pendleton County, KY",2017,"6,987     ","6,664     ",323     ,4.6     
"Perry County, KY",2017,"8,401     ","7,717     ",684     ,8.1     
"Pike County, KY",2017,"20,353     ","18,804     ","1,549     ",7.6     
"Powell County, KY",2017,"5,027     ","4,699     ",328     ,6.5     
"Pulaski County, KY",2017,"25,393     ","23,990     ","1,403     ",5.5     
"Robertson County, KY",2017,818     ,768     ,50     ,6.1     
"Rockcastle County, KY",2017,"6,625     ","6,247     ",378     ,5.7     
"Rowan County, KY",2017,"10,656     ","10,050     ",606     ,5.7     
"Russell County, KY",2017,"6,257     ","5,819     ",438     ,7.0     
"Scott County, KY",2017,"28,725     ","27,691     ","1,034     ",3.6     
"Shelby County, KY",2017,"24,715     ","23,841     ",874     ,3.5     
"Simpson County, KY",2017,"8,732     ","8,343     ",389     ,4.5     
"Spencer County, KY",2017,"9,953     ","9,578     ",375     ,3.8     
"Taylor County, KY",2017,"12,875     ","12,323     ",552     ,4.3     
"Todd County, KY",2017,"5,328     ","5,108     ",220     ,4.1     
"Trigg County, KY",2017,"5,945     ","5,613     ",332     ,5.6     
"Trimble County, KY",2017,"3,883     ","3,694     ",189     ,4.9     
"Union County, KY",2017,"6,105     ","5,745     ",360     ,5.9     
"Warren County, KY",2017,"64,035     ","61,488     ","2,547     ",4.0     
"Washington County, KY",2017,"6,180     ","5,927     ",253     ,4.1     
"Wayne County, KY",2017,"7,407     ","6,842     ",565     ,7.6     
"Webster County, KY",2017,"5,809     ","5,512     ",297     ,5.1     
"Whitley County, KY",2017,"13,763     ","12,984     ",779     ,5.7     
"Wolfe County, KY",2017,"1,926     ","1,753     ",173     ,9.0     
"Woodford County, KY",2017,"14,972     ","14,494     ",478     ,3.2     
"Acadia Parish, LA",2017,"24,068     ","22,647     ","1,421     ",5.9     
"Allen Parish, LA",2017,"8,988     ","8,515     ",473     ,5.3     
"Ascension Parish, LA",2017,"62,884     ","60,202     ","2,682     ",4.3     
"Assumption Parish, LA",2017,"8,954     ","8,297     ",657     ,7.3     
"Avoyelles Parish, LA",2017,"15,638     ","14,681     ",957     ,6.1     
"Beauregard Parish, LA",2017,"14,691     ","13,906     ",785     ,5.3     
"Bienville Parish, LA",2017,"5,641     ","5,304     ",337     ,6.0     
"Bossier Parish, LA",2017,"57,713     ","55,141     ","2,572     ",4.5     
"Caddo Parish, LA",2017,"105,028     ","98,953     ","6,075     ",5.8     
"Calcasieu Parish, LA",2017,"108,614     ","104,315     ","4,299     ",4.0     
"Caldwell Parish, LA",2017,"3,864     ","3,644     ",220     ,5.7     
"Cameron Parish, LA",2017,"4,011     ","3,867     ",144     ,3.6     
"Catahoula Parish, LA",2017,"3,439     ","3,197     ",242     ,7.0     
"Claiborne Parish, LA",2017,"5,867     ","5,554     ",313     ,5.3     
"Concordia Parish, LA",2017,"7,165     ","6,603     ",562     ,7.8     
"De Soto Parish, LA",2017,"10,800     ","10,146     ",654     ,6.1     
"East Baton Rouge Parish, LA",2017,"232,155     ","221,966     ","10,189     ",4.4     
"East Carroll Parish, LA",2017,"2,059     ","1,830     ",229     ,11.1     
"East Feliciana Parish, LA",2017,"7,992     ","7,609     ",383     ,4.8     
"Evangeline Parish, LA",2017,"12,561     ","11,819     ",742     ,5.9     
"Franklin Parish, LA",2017,"7,318     ","6,772     ",546     ,7.5     
"Grant Parish, LA",2017,"8,198     ","7,682     ",516     ,6.3     
"Iberia Parish, LA",2017,"28,987     ","26,871     ","2,116     ",7.3     
"Iberville Parish, LA",2017,"14,179     ","13,306     ",873     ,6.2     
"Jackson Parish, LA",2017,"6,995     ","6,679     ",316     ,4.5     
"Jefferson Parish, LA",2017,"215,341     ","205,590     ","9,751     ",4.5     
"Jefferson Davis Parish, LA",2017,"13,643     ","12,979     ",664     ,4.9     
"Lafayette Parish, LA",2017,"113,287     ","107,757     ","5,530     ",4.9     
"Lafourche Parish, LA",2017,"41,994     ","39,813     ","2,181     ",5.2     
"LaSalle Parish, LA",2017,"6,152     ","5,864     ",288     ,4.7     
"Lincoln Parish, LA",2017,"21,597     ","20,480     ","1,117     ",5.2     
"Livingston Parish, LA",2017,"67,824     ","64,965     ","2,859     ",4.2     
"Madison Parish, LA",2017,"3,785     ","3,479     ",306     ,8.1     
"Morehouse Parish, LA",2017,"10,377     ","9,550     ",827     ,8.0     
"Natchitoches Parish, LA",2017,"16,368     ","15,390     ",978     ,6.0     
"Orleans Parish, LA",2017,"178,923     ","169,724     ","9,199     ",5.1     
"Ouachita Parish, LA",2017,"70,733     ","67,017     ","3,716     ",5.3     
"Plaquemines Parish, LA",2017,"10,027     ","9,560     ",467     ,4.7     
"Pointe Coupee Parish, LA",2017,"10,014     ","9,455     ",559     ,5.6     
"Rapides Parish, LA",2017,"56,169     ","53,019     ","3,150     ",5.6     
"Red River Parish, LA",2017,"3,865     ","3,664     ",201     ,5.2     
"Richland Parish, LA",2017,"8,328     ","7,818     ",510     ,6.1     
"Sabine Parish, LA",2017,"8,841     ","8,355     ",486     ,5.5     
"St. Bernard Parish, LA",2017,"19,546     ","18,523     ","1,023     ",5.2     
"St. Charles Parish, LA",2017,"24,942     ","23,820     ","1,122     ",4.5     
"St. Helena Parish, LA",2017,"4,323     ","4,036     ",287     ,6.6     
"St. James Parish, LA",2017,"9,395     ","8,771     ",624     ,6.6     
"St. John the Baptist Parish, LA",2017,"19,745     ","18,533     ","1,212     ",6.1     
"St. Landry Parish, LA",2017,"32,111     ","29,970     ","2,141     ",6.7     
"St. Martin Parish, LA",2017,"22,572     ","21,202     ","1,370     ",6.1     
"St. Mary Parish, LA",2017,"20,396     ","18,793     ","1,603     ",7.9     
"St. Tammany Parish, LA",2017,"117,603     ","112,576     ","5,027     ",4.3     
"Tangipahoa Parish, LA",2017,"54,897     ","51,769     ","3,128     ",5.7     
"Tensas Parish, LA",2017,"1,554     ","1,423     ",131     ,8.4     
"Terrebonne Parish, LA",2017,"46,818     ","44,157     ","2,661     ",5.7     
"Union Parish, LA",2017,"9,215     ","8,703     ",512     ,5.6     
"Vermilion Parish, LA",2017,"24,261     ","22,808     ","1,453     ",6.0     
"Vernon Parish, LA",2017,"16,396     ","15,329     ","1,067     ",6.5     
"Washington Parish, LA",2017,"16,953     ","15,975     ",978     ,5.8     
"Webster Parish, LA",2017,"14,784     ","13,771     ","1,013     ",6.9     
"West Baton Rouge Parish, LA",2017,"13,508     ","12,889     ",619     ,4.6     
"West Carroll Parish, LA",2017,"4,005     ","3,613     ",392     ,9.8     
"West Feliciana Parish, LA",2017,"5,336     ","5,114     ",222     ,4.2     
"Winn Parish, LA",2017,"5,060     ","4,734     ",326     ,6.4     
"Androscoggin County, ME",2017,"56,004     ","54,211     ","1,793     ",3.2     
"Aroostook County, ME",2017,"31,779     ","30,220     ","1,559     ",4.9     
"Cumberland County, ME",2017,"165,899     ","161,555     ","4,344     ",2.6     
"Franklin County, ME",2017,"14,563     ","13,960     ",603     ,4.1     
"Hancock County, ME",2017,"29,553     ","28,403     ","1,150     ",3.9     
"Kennebec County, ME",2017,"63,224     ","61,129     ","2,095     ",3.3     
"Knox County, ME",2017,"20,893     ","20,221     ",672     ,3.2     
"Lincoln County, ME",2017,"17,188     ","16,620     ",568     ,3.3     
"Oxford County, ME",2017,"27,052     ","26,006     ","1,046     ",3.9     
"Penobscot County, ME",2017,"77,582     ","74,621     ","2,961     ",3.8     
"Piscataquis County, ME",2017,"7,561     ","7,252     ",309     ,4.1     
"Sagadahoc County, ME",2017,"19,554     ","19,016     ",538     ,2.8     
"Somerset County, ME",2017,"23,260     ","22,107     ","1,153     ",5.0     
"Waldo County, ME",2017,"21,333     ","20,550     ",783     ,3.7     
"Washington County, ME",2017,"14,163     ","13,450     ",713     ,5.0     
"York County, ME",2017,"114,265     ","110,844     ","3,421     ",3.0     
"Allegany County, MD",2017,"32,643     ","30,836     ","1,807     ",5.5     
"Anne Arundel County, MD",2017,"313,685     ","302,969     ","10,716     ",3.4     
